0.9457,0,0,0,0,0
0.8632,0,0,0,0,0
0.8285,0,0,0,0,0
0.8117,0,0,0,0,0
0.81,0,0,0,0,0
0.819,0,0,0,0,0
0.8429,0,0,0,0,0
0.9113,0,0,0,0,0
0.9447,0,0,0,0,0
0.9784,0,0,0,0,0
0.9757,0,0,0,0,0
0.9643,0,0,0,0,0
0.932,0,0,0,0,0
0.9103,0,0,0,0,0
0.9069,0,0,0,0,0
0.9208,0,0,0,0,0
0.9306,0,0,0,0,0
0.9406,0,0,0,0,0
0.935,0,0,0,0,0
0.9242,0,0,0,0,0
0.9118,0,0,0,0,0
